impressions clicks conversions revenue day zone_id banner_id geo campaign_clicks browser proxy direction
1 0 0 0 2017-05-17 429717 1482912 TR 9 uc f onclick
1 0 0 0 2017-05-11 504300 1259076 LR 0 firefox f onclick
1 0 0 0 2017-05-16 478410 1340293 UZ 4 chrome f onclick
3 0 0 0 2017-05-13 710441 1334940 FR 5 safari f onclick
1 0 0 0 2017-05-11 1153514 1487039 US 0 chrome f onclick
0 0 0 0 2017-05-16 1199309 1327939 ID 0 chrome f onclick
55 0 0 0 2017-05-16 1159446 1392604 SA 0 chrome f onclick
2 0 0 0 2017-05-12 864823 1457604 IQ 0 chrome f onclick
4 0 0 0 2017-05-14 63230 1475268 MR 6 chrome f onclick
3 0 0 0 2017-05-16 1131386 1357042 FR 0 ie f onclick
1 0 0 0 2017-05-17 9245 1437708 ID 0 samsung f onclick
1 0 0 0 2017-05-13 635070 1340293 TH 22 chrome f onclick
1 0 0 0 2017-05-11 63230 1328184 YE 30 chrome f onclick
198 0 0 0 2017-05-15 804548 1470979 CA 3 chrome f onclick
4 0 0 0 2017-05-15 759991 1122365 JM 0 chrome f onclick
0 0 0 0 2017-05-14 1062802 1415027 PL 2 edge f onclick
14 0 0 0 2017-05-16 33771 1491388 IL 0 firefox f onclick
1 0 0 0 2017-05-11 593365 1327864 RU 25 chrome f onclick
1 0 0 0 2017-05-16 1187136 1461994 BS 0 edge f onclick
1 0 0 0 2017-05-14 1078261 1311363 MT 2 chrome f onclick
23 0 0 0 2017-05-17 1181186 1474872 UY 5 chrome f onclick
1 0 0 0 2017-05-16 340505 1485831 BR 5 chrome f onclick
1 0 0 0 2017-05-13 839950 1441656 HU 0 opera f onclick
1 0 0 0 2017-05-17 1187136 1474872 VC 0 firefox f onclick
1 0 0 0 2017-05-13 334661 1472309 PE 0 firefox f onclick
20 0 0 0 2017-05-11 635070 1090152 SG 0 chrome f onclick
2 0 0 0 2017-05-14 429717 1380410 FR 1 firefox f onclick
12 0 0 0 2017-05-13 1106581 1415387 BE 1 chrome f onclick
1 0 0 0 2017-05-17 429717 1471749 CD 13 safari f onclick
0 0 0 0 2017-05-11 1015084 1471749 PR 0 native f onclick
3 0 0 0 2017-05-15 1144404 1492252 TH 0 native f onclick
2 0 0 0 2017-05-14 1039081 1365575 TH 1 chrome f onclick
15 0 0 0 2017-05-15 184394 1453667 LY 0 chrome f onclick
12 0 0 0 2017-05-13 184394 1401415 US 11 chrome f onclick
1 0 0 0 2017-05-13 1106581 1486855 BR 0 edge f onclick
0 0 0 0 2017-05-15 1159446 1417729 AE 0 opera_mini t onclick
0 0 0 0 2017-05-11 299399 1369127 AZ 8 chrome f onclick
2 0 0 0 2017-05-17 63230 1427800 JO 7 edge f onclick
0 0 0 0 2017-05-11 1188683 1468630 ES 8 samsung f onclick
1 0 0 0 2017-05-10 1132069 1471929 US 4 firefox f onclick
1 0 0 0 2017-05-15 504478 1466349 DE 0 ie f onclick
4 0 0 0 2017-05-17 452300 1384265 PK 21 chrome f onclick
1 0 0 0 2017-05-14 1131386 1454081 AE 0 opera f onclick
0 0 0 0 2017-05-17 1120987 1468180 AU 9 samsung f onclick
0 0 0 0 2017-05-10 1082686 1476644 IN 0 uc f onclick
2 0 0 0 2017-05-12 63230 1456482 AE 20 chrome f onclick
0 0 0 0 2017-05-12 1078334 1465092 GB 1 native f onclick
1 0 0 0 2017-05-15 452300 1377432 OM 2 chrome f onclick
39 0 0 0 2017-05-15 935696 1464322 IT 1 chrome f onclick
0 0 0 0 2017-05-10 1144404 1225310 TL 0 samsung f onclick
1 0 0 0 2017-05-14 184394 868100 SE 4 chrome f onclick
1 0 0 0 2017-05-16 429717 1253202 JM 2 ie f onclick
0 0 0 0 2017-05-11 1193760 1119624 PL 1 chrome f onclick
5 0 0 0 2017-05-15 1019754 1487778 GB 0 chrome f onclick
1 0 0 0 2017-05-10 212967 1477475 AE 4 samsung f onclick
1 0 0 0 2017-05-17 63230 1482252 DE 6 safari f onclick
2 0 0 0 2017-05-12 471151 848715 GB 0 chrome f onclick
1 0 0 0 2017-05-16 710441 980751 GB 12 opera f onclick
0 0 0 0 2017-05-16 1078334 1461994 PE 0 other f onclick
1 0 0 0 2017-05-13 804548 1452559 BA 2 firefox f onclick
1 0 0 0 2017-05-17 710441 1480891 SE 0 native f onclick
1 0 0 0 2017-05-12 916307 1482555 VG 19 safari f onclick
15 0 0 0 2017-05-16 1069863 1358780 DE 0 ie f onclick
1 0 0 0 2017-05-16 710441 1447482 GB 18 other f onclick
3 0 0 0 2017-05-12 1180918 1297875 TH 5 chrome f onclick
16 0 0 0 2017-05-12 1041293 1319056 SG 0 chrome f onclick
1 0 0 0 2017-05-14 1188683 1385883 BE 3 safari f onclick
1 0 0 0 2017-05-10 1186704 1463273 BD 0 chrome f onclick
0 0 0 0 2017-05-14 63230 1424265 SE 0 chrome f onclick
1 0 0 0 2017-05-16 1082686 1225830 GB 2 ie f onclick
2 0 0 0 2017-05-16 55915 1493478 IN 0 native f onclick
1 0 0 0 2017-05-16 916307 1363888 PK 1 firefox f onclick
4 0 0 0 2017-05-11 429717 1408302 CA 7 samsung f onclick
1 0 0 0 2017-05-15 1000532 1308174 AE 2 opera_mini t onclick
15 0 0 0 2017-05-13 299399 1389059 RS 3 chrome f onclick
3 0 0 0 2017-05-14 1131575 1426304 AE 5 firefox f onclick
1 0 0 0 2017-05-11 1121522 1487927 LU 0 firefox f onclick
3 0 0 0 2017-05-15 916307 1467849 IL 3 firefox f onclick
2 0 0 0 2017-05-13 710441 1478195 HU 5 safari f onclick
3 0 0 0 2017-05-12 1106581 1471066 TN 8 chrome f onclick
1 0 0 0 2017-05-15 742790 1475410 SA 26 chrome f onclick
42 0 1 0.35 2017-05-17 471151 1362428 BR 0 opera f onclick
0 0 0 0 2017-05-17 1108546 1475268 RS 2 chrome f onclick
11 0 0 0 2017-05-14 1193760 1297875 ZA 4 chrome f onclick
7 0 0 0 2017-05-10 1108546 1474889 ID 2 opera_mini f onclick
0 0 0 0 2017-05-12 1175359 1489364 IN 0 opera_mini f onclick
6 0 0 0 2017-05-11 759991 1475735 HK 2 safari f onclick
1 0 0 0 2017-05-14 916307 1398644 BE 4 firefox f onclick
1 0 0 0 2017-05-10 593365 1101002 IQ 1 edge f onclick
1 0 0 0 2017-05-13 66588 1186108 TW 0 chrome f onclick
1 0 0 0 2017-05-12 3571 1308316 DZ 2 chrome f onclick
1 0 0 0 2017-05-16 743805 1331644 DZ 3 chrome f onclick
2 0 0 0 2017-05-17 804548 1481292 MY 2 opera f onclick
1 0 0 0 2017-05-10 1006044 1450222 MY 12 chrome f onclick
2 0 0 0 2017-05-14 1078261 938877 JP 21 safari f onclick
1622 0 1 0.18 2017-05-11 478410 1474101 IN 0 uc f onclick
12 0 0 0 2017-05-17 847358 1480414 IT 0 chrome f onclick
27 0 0 0 2017-05-16 471151 1486062 CO 1 firefox f onclick
0 0 0 0 2017-05-12 1106581 1463882 LU 18 firefox f onclick
0 0 0 0 2017-05-14 1155625 1483424 IN 0 samsung f onclick
2 0 0 0 2017-05-12 340505 1479824 BR 0 ie f onclick
0 0 0 0 2017-05-12 2886 1481853 FR 0 firefox f onclick
7 0 0 0 2017-05-12 710441 1471749 DE 3 native f onclick
4 0 0 0 2017-05-12 593365 1058901 SK 7 firefox f onclick
0 0 0 0 2017-05-17 916307 1408302 IE 14 safari f onclick
12 0 0 0 2017-05-13 452300 1447031 KW 0 chrome f onclick
1 0 0 0 2017-05-17 429717 1150832 PT 19 chrome f onclick
2 0 0 0 2017-05-10 804548 1327938 IN 0 chrome f onclick
1 0 0 0 2017-05-15 1041293 1454074 CH 0 chrome f onclick
173 0 0 0 2017-05-14 452300 1391581 MK 1 chrome f onclick
12 0 0 0 2017-05-12 429717 1384211 FR 1 chrome f onclick
0 0 0 0 2017-05-12 1094155 1474744 TZ 2 chrome f onclick
2 0 0 0 2017-05-10 835794 1450214 CA 0 safari f onclick
7 0 0 0 2017-05-14 1181186 1480031 UG 1 chrome f onclick
1 0 0 0 2017-05-12 1078284 1311621 TW 0 firefox f onclick
5 0 0 0 2017-05-13 710441 1486812 US 0 samsung f onclick
1 0 0 0 2017-05-14 299399 1415357 IR 5 chrome f onclick
8 0 0 0 2017-05-12 429717 1434794 EG 30 chrome f onclick
1 0 0 0 2017-05-15 308635 1471749 RO 0 chrome f onclick
2 0 0 0 2017-05-14 1078178 1312978 CH 0 chrome f onclick
6 0 0 0 2017-05-17 1000532 1468794 MY 0 uc f onclick
8 0 0 0 2017-05-15 63230 1427224 MA 23 chrome f onclick
0 0 0 0 2017-05-17 759991 1483566 GR 1 ie f onclick
0 0 0 0 2017-05-16 1106900 1328022 NL 1 edge f onclick
1 0 0 0 2017-05-15 839950 1357022 EC 3 chrome f onclick
2 0 0 0 2017-05-12 938076 1417835 SA 1 chrome f onclick
10 0 0 0 2017-05-13 1199503 1486583 LK 0 opera f onclick
1 0 0 0 2017-05-15 938076 1319753 UA 0 chrome f onclick
1 0 0 0 2017-05-16 3571 1327953 JO 3 ie f onclick
0 0 0 0 2017-05-15 759991 1428068 ME 1 chrome f onclick
4 0 0 0 2017-05-15 478410 1340293 PA 1 firefox f onclick
1 0 0 0 2017-05-16 33771 1381410 PL 18 chrome f onclick
1 0 0 0 2017-05-13 1193760 1297875 ZA 8 edge f onclick
0 0 0 0 2017-05-13 903805 1426856 SA 1 safari f onclick
1 0 0 0 2017-05-13 759991 1253320 CW 26 chrome f onclick
1 0 0 0 2017-05-13 1188683 1464911 NO 16 edge f onclick
1 0 0 0 2017-05-17 1193760 1433401 PH 1 chrome f onclick
1 0 0 0 2017-05-11 935696 1267480 EG 5 firefox f onclick
1 0 0 0 2017-05-13 429717 1158898 TN 18 chrome f onclick
0 0 0 0 2017-05-17 759991 1357007 ES 5 chrome f onclick
33 0 0 0 2017-05-14 1006044 1484441 US 0 chrome f onclick
1 0 0 0 2017-05-12 1188683 1225310 EG 18 firefox f onclick
1 0 0 0 2017-05-11 1131386 1432652 AE 0 safari f onclick
18 0 0 0 2017-05-13 593365 1358780 FR 6 edge f onclick
13 0 0 0 2017-05-15 634917 1478490 ID 0 ie f onclick
0 0 0 0 2017-05-10 864823 1483152 BH 4 chrome f onclick
7886 0 37 5.55 2017-05-11 839950 1362637 TR 0 chrome f onclick
5 0 0 0 2017-05-14 916307 1335445 LK 1 chrome f onclick
2 0 0 0 2017-05-17 1019754 1482555 GB 13 safari f onclick
0 0 0 0 2017-05-11 759991 1471749 NL 5 samsung f onclick
0 0 0 0 2017-05-17 1019754 1308817 PT 2 chrome f onclick
4 0 0 0 2017-05-13 593365 1378942 BE 16 firefox f onclick
1 0 0 0 2017-05-11 374450 1483949 GB 0 other f onclick
1 0 0 0 2017-05-16 1188683 1465633 KW 24 safari f onclick
6 0 0 0 2017-05-16 635070 1336188 QA 0 chrome f onclick
3 0 0 0 2017-05-12 916307 1467845 US 1 ie f onclick
0 0 0 0 2017-05-15 843753 980751 SV 0 opera f onclick
0 0 0 0 2017-05-12 9245 1471634 IN 1 chrome f onclick
0 0 0 0 2017-05-17 1006044 1495360 DZ 0 safari f onclick
0 0 0 0 2017-05-17 1078334 1435627 IN 1 firefox f onclick
1 0 0 0 2017-05-12 635070 1287933 QA 0 firefox f onclick
1 0 0 0 2017-05-16 359660 1253202 PH 1 ie f onclick
1 0 0 0 2017-05-12 63230 1446610 NO 0 edge f onclick
2 0 0 0 2017-05-14 759991 1351613 GD 2 chrome f onclick
1 0 0 0 2017-05-13 903805 1312526 OM 0 firefox f onclick
1 0 0 0 2017-05-11 535061 1443601 IN 5 firefox f onclick
1 0 0 0 2017-05-13 894882 980751 CO 0 chrome f onclick
3 0 0 0 2017-05-11 759991 1158534 EG 2 firefox f onclick
2 0 0 0 2017-05-17 504479 1276495 DZ 10 chrome f onclick
1 0 0 0 2017-05-12 33771 1378339 HK 3 samsung f onclick
1 0 0 0 2017-05-14 299399 1335445 EE 3 chrome f onclick
4 0 0 0 2017-05-15 710441 1443653 AU 4 chrome f onclick
0 0 0 0 2017-05-16 1078334 1253202 SR 25 firefox f onclick
0 0 0 0 2017-05-16 340505 1490458 BR 4 chrome f onclick
5 0 0 0 2017-05-11 1000767 1209256 US 1 ie f onclick
2 0 0 0 2017-05-16 359660 1450598 IQ 3 samsung f onclick
2 0 0 0 2017-05-14 429717 1471749 GE 1 safari f onclick
1 0 0 0 2017-05-16 635070 1147426 BD 18 chrome f onclick
2 0 0 0 2017-05-13 1019754 1482555 DK 2 safari f onclick
0 0 0 0 2017-05-14 1078334 1450222 FR 16 safari f onclick
5 0 0 0 2017-05-15 710441 1476080 CL 0 chrome f onclick
0 0 0 0 2017-05-12 835794 1312061 US 13 firefox f onclick
2 0 0 0 2017-05-12 1120987 1456022 US 0 chrome f onclick
29 0 0 0 2017-05-11 429717 1232664 TW 6 chrome f onclick
20 0 0 0 2017-05-13 63230 1452740 NL 0 ie f onclick
10 0 0 0 2017-05-15 613771 1487206 FR 4 chrome f onclick
1 0 0 0 2017-05-17 429717 1420954 CA 4 chrome f onclick
39 0 0 0 2017-05-16 452300 1377585 AR 1 chrome f onclick
1 0 0 0 2017-05-13 429717 1476609 IT 2 chrome f onclick
10 0 0 0 2017-05-11 856845 1479966 US 0 chrome f onclick
6 0 0 0 2017-05-11 1181186 1472308 AF 2 chrome f onclick
1 0 0 0 2017-05-15 1078334 1476073 ES 14 safari f onclick
0 0 0 0 2017-05-11 429717 1340293 BB 14 chrome f onclick
5 0 0 0 2017-05-15 710441 1209310 IM 0 safari f onclick
0 0 0 0 2017-05-11 429717 1486855 IE 1 chrome f onclick
3 0 0 0 2017-05-16 635070 1157418 KW 4 chrome f onclick
4 0 0 0 2017-05-12 1159446 1487689 SG 0 firefox f onclick
1 0 0 0 2017-05-17 759991 1486872 GH 0 chrome f onclick
1 0 0 0 2017-05-11 1106581 1447134 RU 1 firefox f onclick
1 0 0 0 2017-05-11 710441 1365575 NP 0 chrome f onclick
2 0 0 0 2017-05-11 1159446 1461468 QA 8 firefox f onclick
0 0 0 0 2017-05-17 1181417 1494106 ID 0 opera f onclick
2 0 0 0 2017-05-14 1019754 1463915 ES 0 chrome f onclick
1 0 0 0 2017-05-17 1175359 1474978 BE 7 edge f onclick
0 0 0 0 2017-05-15 916307 1475490 FI 1 ie f onclick
2 0 0 0 2017-05-15 184394 1432397 IR 3 opera f onclick
34 0 0 0 2017-05-11 752709 1460617 BR 3 chrome f onclick
47 0 0 0 2017-05-15 653595 1486172 US 1 chrome f onclick
5 0 0 0 2017-05-11 663781 1486939 RU 0 chrome f onclick
1 0 0 0 2017-05-16 1138353 1486418 ES 7 samsung f onclick
62 0 0 0 2017-05-11 1181186 1474352 MK 6 chrome f onclick
3 0 0 0 2017-05-13 634917 1483476 MK 0 ie f onclick
1 0 0 0 2017-05-13 1078334 1163091 GB 15 chrome f onclick
1 0 0 0 2017-05-13 710441 1343320 US 6 chrome f onclick
0 0 0 0 2017-05-16 1188683 1290513 IL 7 samsung f onclick
1 0 0 0 2017-05-11 751252 1426008 FR 27 chrome f onclick
4 0 0 0 2017-05-14 1155625 1483242 CA 0 chrome f onclick
2 0 0 0 2017-05-13 429717 1253202 AE 6 ie f onclick
1 0 0 0 2017-05-17 710441 1441656 HU 17 edge f onclick
1 0 0 0 2017-05-17 710441 1471866 ZA 2 samsung f onclick
1 0 0 0 2017-05-15 710441 897584 SE 16 ie f onclick
1 0 0 0 2017-05-13 1106581 1452559 DK 2 firefox f onclick
1 0 0 0 2017-05-14 710441 1143501 IL 14 chrome f onclick
1 0 0 0 2017-05-13 504478 1408302 AT 9 safari f onclick
1 0 0 0 2017-05-10 1078261 1244672 SE 12 safari f onclick
7 0 0 0 2017-05-12 1153516 1474101 IN 1 opera_mini f onclick
1 0 0 0 2017-05-17 835794 1474872 GD 0 chrome f onclick
1 0 0 0 2017-05-14 839950 1490510 DE 0 opera_mini f onclick
0 0 0 0 2017-05-11 1181186 1340293 EC 23 chrome f onclick
8 0 0 0 2017-05-13 1131575 1426304 KH 9 chrome f onclick
1 0 0 0 2017-05-13 916307 1466849 RU 0 yandex f onclick
1 0 0 0 2017-05-16 635143 1435590 ID 3 chrome f onclick
1 0 0 0 2017-05-16 1131386 1257443 MD 1 firefox f onclick
1 0 0 0 2017-05-16 804548 1471405 CA 13 chrome f onclick
8 0 0 0 2017-05-11 916307 1474358 MA 0 firefox f onclick
1 0 0 0 2017-05-12 593365 1486855 IT 1 chrome f onclick
2 0 0 0 2017-05-15 710441 1404475 CA 4 chrome f onclick
2 0 0 0 2017-05-17 1078334 1491127 LB 1 firefox f onclick
1 0 0 0 2017-05-13 1153514 1382359 FR 1 chrome f onclick
1 0 0 0 2017-05-15 916307 1440575 MX 1 chrome f onclick
3 0 0 0 2017-05-16 429717 1482555 PL 8 safari f onclick
146 0 0 0 2017-05-14 1144886 1480042 MA 1 chrome f onclick
0 0 0 0 2017-05-17 916307 1383813 QA 4 chrome f onclick
1 0 0 0 2017-05-16 1116920 1461473 CA 0 firefox f onclick
0 0 0 0 2017-05-17 710441 1319056 UG 16 chrome f onclick
0 0 0 0 2017-05-13 710441 1319056 MT 28 chrome f onclick
1 0 0 0 2017-05-14 916307 1371237 EG 7 chrome f onclick
6 0 0 0 2017-05-15 1069863 1478201 DE 5 safari f onclick
5 0 0 0 2017-05-15 710441 1450880 FR 1 chrome f onclick
0 0 0 0 2017-05-14 1019754 1480042 BG 2 chrome f onclick
1 0 0 0 2017-05-15 1078334 1471066 AR 0 chrome f onclick
0 0 0 0 2017-05-13 340505 1043462 BB 0 ie f onclick
3 0 0 0 2017-05-12 1006044 1395461 TW 0 chrome f onclick
1 0 0 0 2017-05-12 710441 1426855 SA 19 safari f onclick
4 0 0 0 2017-05-16 1181186 1473796 EE 4 chrome f onclick
2 0 0 0 2017-05-12 429717 1340293 TH 16 chrome f onclick
1 0 0 0 2017-05-15 1041293 1486343 SN 0 chrome f onclick
0 0 0 0 2017-05-17 762488 1495350 BJ 0 chrome f onclick
4 0 0 0 2017-05-12 1181186 1253464 EG 26 chrome f onclick
7 0 0 0 2017-05-14 1078334 1486890 KW 1 chrome f onclick
4 0 0 0 2017-05-16 478410 1273455 SA 27 safari f onclick
0 0 0 0 2017-05-12 769152 1470596 NG 7 opera t onclick
117 0 0 0 2017-05-11 1078334 1487344 US 0 firefox f onclick
1 0 0 0 2017-05-11 437742 1396852 TH 0 chrome f onclick
1 0 0 0 2017-05-12 635070 1382359 AU 27 safari f onclick
2 0 0 0 2017-05-12 1078334 1473350 IQ 0 safari f onclick
1 0 0 0 2017-05-11 635070 1311100 KR 15 native f onclick
1 0 0 0 2017-05-13 1144404 1481385 US 0 chrome f onclick
4 0 0 0 2017-05-14 658456 1480363 CO 1 chrome f onclick
3 0 0 0 2017-05-15 452300 1391581 EC 3 chrome f onclick
1 0 0 0 2017-05-11 710441 1408302 CA 15 native f onclick
0 0 0 0 2017-05-10 1131575 1331802 US 30 chrome f onclick
10 0 0 0 2017-05-16 710441 1225310 TT 3 safari f onclick
48 0 0 0 2017-05-16 504479 1377945 FR 17 chrome f onclick
0 0 0 0 2017-05-14 1106900 1410768 NZ 0 safari f onclick
161 0 0 0 2017-05-16 839950 1493478 TR 0 safari t onclick
4 0 0 0 2017-05-13 1188683 1478536 CA 0 safari f onclick
0 0 0 0 2017-05-15 1103005 1389059 TN 2 chrome f onclick
17 0 0 0 2017-05-17 769152 1486583 LK 3 chrome f onclick
0 0 0 0 2017-05-14 504479 1350636 CO 2 chrome f onclick
1 0 0 0 2017-05-14 1093675 1456569 AU 0 firefox f onclick
0 0 0 0 2017-05-17 710441 1303506 TR 7 chrome f onclick
1 0 0 0 2017-05-16 296416 1385710 KR 0 chrome f onclick
2 0 0 0 2017-05-10 710441 1469871 IL 16 safari f onclick
1 0 0 0 2017-05-10 769152 1473412 BN 0 uc f onclick
4 0 0 0 2017-05-16 359660 1471749 DZ 3 uc f onclick
83 0 0 0 2017-05-13 710441 1477142 AU 0 chrome f onclick
1 0 0 0 2017-05-11 710441 1340292 SV 0 firefox f onclick
1 0 0 0 2017-05-15 864823 983366 SA 23 chrome f onclick
0 0 0 0 2017-05-15 1106581 1319056 SA 0 chrome f onclick
3 0 0 0 2017-05-14 429717 1435221 FR 5 firefox f onclick
3 0 0 0 2017-05-16 299399 1457543 AF 1 chrome f onclick
1 0 0 0 2017-05-11 9245 1468894 ID 0 other f onclick
0 0 0 0.04052484 2017-05-17 847358 1494653 MX 0 - f onclick
1 0 0 0 2017-05-15 1144404 1328022 NL 1 chrome t onclick
0 0 0 0 2017-05-15 1078178 1483135 TN 0 chrome f onclick
3 0 0 0 2017-05-17 478410 1461994 JO 2 chrome f onclick
1 0 0 0 2017-05-14 1106581 1471749 HU 0 firefox f onclick
2 0 0 0 2017-05-12 839950 1371237 SV 0 chrome f onclick
0 0 0 0 2017-05-15 839950 1462728 BR 6 ie f onclick
1 0 0 0 2017-05-16 635070 1474050 FR 1 firefox f onclick
0 0 0 0 2017-05-12 593365 1253203 PF 30 chrome f onclick
3 0 0 0 2017-05-15 299399 1389059 MA 16 chrome f onclick
12 0 0 0 2017-05-17 429717 1394412 CA 3 edge f onclick
6 0 0 0 2017-05-13 593365 1380410 UA 2 firefox f onclick
2 0 0 0 2017-05-12 554363 1486697 ID 0 firefox f onclick
2 0 0 0 2017-05-13 916307 1335445 OM 0 firefox f onclick
2 0 0 0 2017-05-16 710441 1048744 GR 11 firefox f onclick
36 0 0 0 2017-05-17 184394 1448972 PL 20 chrome f onclick
20 0 0 0 2017-05-13 593365 1149864 MA 1 firefox f onclick
71 0 0 0 2017-05-12 1131575 1426304 JP 29 chrome f onclick
13 0 0 0 2017-05-15 847358 1312527 MD 0 chrome f onclick
117 0 0 0 2017-05-16 653595 1480294 IN 0 chrome f onclick
1 0 0 0 2017-05-15 1175359 1469661 FR 7 chrome f onclick
1 0 0 0 2017-05-14 1181186 1110734 VN 25 chrome f onclick
1 0 0 0 2017-05-14 1078334 1456571 ZA 5 chrome f onclick
22 0 0 0 2017-05-16 759991 1474772 DZ 1 chrome f onclick
1 0 0 0 2017-05-13 452300 1415357 SX 7 chrome f onclick
1 0 0 0 2017-05-17 359660 1493478 MX 0 opera_mini f onclick
0 0 0 0 2017-05-11 710441 1364528 QA 9 edge f onclick
6 0 0 0 2017-05-17 1078261 1388265 KR 3 samsung f onclick
2 0 0 0 2017-05-12 471152 1312527 SD 1 chrome f onclick
0 0 0 0 2017-05-13 759991 1253203 MA 28 chrome f onclick
0 0 0 0 2017-05-17 452300 1308817 KE 6 chrome f onclick
392 0 0 0 2017-05-17 916307 1489710 CA 1 chrome f onclick
67 0 0 0 2017-05-16 769152 1492975 BE 0 chrome f onclick
1 0 0 0 2017-05-13 635070 1488495 GB 1 chrome f onclick
1 0 0 0 2017-05-13 184394 1312526 IQ 2 firefox f onclick
1 0 0 0 2017-05-15 1106581 1431173 CZ 1 chrome f onclick
1 0 0 0 2017-05-15 429717 1483249 SA 4 chrome f onclick
1 0 0 0 2017-05-15 924810 1477142 ZA 0 firefox f onclick
3 0 0 0 2017-05-17 1188683 1328000 MA 2 edge f onclick
9 0 0 0 2017-05-12 1116920 1471687 GB 3 chrome f onclick
2 0 0 0 2017-05-11 1175359 1475489 DE 3 chrome f onclick
26 0 0 0 2017-05-12 504479 1377945 FR 7 safari f onclick
19 0 0 0 2017-05-11 710441 1371669 HK 0 chrome f onclick
2 0 0 0 2017-05-13 710441 1225310 GT 3 safari f onclick
3 0 0 0 2017-05-13 1181186 1472308 SO 1 chrome f onclick
1 0 0 0 2017-05-14 916307 1414920 IE 8 safari f onclick
4 0 0 0 2017-05-11 184394 1472276 HU 3 opera f onclick
10 0 0 0 2017-05-12 299399 1481293 CO 3 chrome f onclick
1 0 0 0 2017-05-16 1193760 1471405 CA 19 chrome f onclick
3 0 0 0 2017-05-13 1159446 1489646 IN 0 native f onclick
6 0 0 0 2017-05-17 471151 1438840 TR 18 yandex f onclick
100 0 0 0 2017-05-13 2886 1488306 FR 0 chrome f onclick
3 0 0 0 2017-05-10 762488 1484402 TH 3 chrome f onclick
1 0 0 0 2017-05-11 1144404 1369067 ID 0 safari f onclick
1 0 0 0 2017-05-15 635070 1477142 ES 7 ie f onclick
0 0 0 0 2017-05-17 1157900 1319056 KH 0 chrome f onclick
4 0 0 0 2017-05-17 334661 1400808 ES 22 safari f onclick
8 0 0 0 2017-05-11 429717 1327864 TW 2 chrome f onclick
1 0 0 0 2017-05-15 1078334 1489086 SG 3 firefox f onclick
14 0 0 0 2017-05-14 1083095 1489325 IN 0 chrome f onclick
0 0 0 0 2017-05-13 804548 1228500 EG 0 opera f onclick
0 0 0 0 2017-05-17 1078334 1483986 US 1 chrome f onclick
0 0 0 0 2017-05-15 1062896 1482577 JP 9 chrome f onclick
1 0 0 0 2017-05-13 710441 1253202 PL 22 firefox f onclick
1 0 0 0 2017-05-17 452300 1119624 GU 5 chrome f onclick
1 0 0 0 2017-05-11 835794 1461556 US 6 edge f onclick
49 0 0 0 2017-05-13 916307 835348 CA 6 edge f onclick
369 0 3 1.05 2017-05-16 881923 1469882 TN 0 chrome f onclick
1 0 0 0 2017-05-16 452300 1482074 EC 8 chrome f onclick
4 0 0 0 2017-05-16 1159446 1380707 AE 4 samsung f onclick
1 0 0 0 2017-05-11 1131575 1426304 VI 20 safari f onclick
43 0 0 0 2017-05-17 429717 1479631 CA 2 chrome f onclick
1 0 0 0 2017-05-14 478410 1482016 IT 20 firefox f onclick
0 0 0 0 2017-05-14 759991 1244231 LT 5 firefox f onclick
0 0 0 0 2017-05-16 759991 1253203 KN 5 chrome f onclick
1 0 0 0 2017-05-16 1185182 1372950 HK 0 chrome f onclick
0 0 0 0 2017-05-17 710441 1362637 TR 8 chrome f onclick
1 0 0 0 2017-05-16 1062802 1442002 MY 1 uc f onclick
3 0 0 0 2017-05-16 299399 1314913 US 6 chrome t onclick
3 0 0 0 2017-05-16 1211299 1487505 BR 13 firefox f onclick
2 0 0 0 2017-05-13 759991 1448842 CA 0 safari f onclick
0 0 0 0 2017-05-13 1078334 1481520 BG 0 chrome f onclick
0 0 0 0 2017-05-15 1078334 1403323 LV 2 chrome f onclick
12 0 0 0 2017-05-16 839950 1474872 BD 0 chrome f onclick
4 0 0 0 2017-05-15 429717 1461558 NL 2 chrome f onclick
1 0 0 0 2017-05-13 882246 1471749 PK 0 safari f onclick
1 0 0 0 2017-05-14 759991 1340292 EG 6 chrome f onclick
0 0 0 0 2017-05-12 1188683 1244672 SE 16 chrome f onclick
1 0 0 0 2017-05-17 916307 1461994 LT 4 firefox f onclick
4 0 0 0 2017-05-15 916307 1331151 TT 3 edge f onclick
1 0 0 0 2017-05-12 100386 1483601 GH 0 uc f onclick
15 0 0 0 2017-05-13 452300 1377585 MN 3 chrome f onclick
1 0 0 0 2017-05-14 359660 1417476 AU 0 chrome f onclick
1 0 0 0 2017-05-16 635070 1432654 QA 6 chrome f onclick
14 0 0 0 2017-05-12 1193757 1465216 US 6 firefox f onclick
1 0 0 0 2017-05-12 429717 1382551 ES 3 ie f onclick
5 0 0 0 2017-05-16 710441 1471749 CL 4 chrome f onclick
0 0 0 0 2017-05-15 634917 1273310 TW 0 chrome f onclick
1 0 0 0 2017-05-17 1159446 1422885 IN 6 firefox f onclick
1 0 0 0 2017-05-15 634917 1482678 KE 1 chrome f onclick
1 0 0 0 2017-05-11 751252 1386251 CA 19 ie f onclick
1 0 0 0 2017-05-17 804548 1461734 HU 3 firefox f onclick
1 0 0 0 2017-05-14 1019754 1482076 AE 0 chrome f onclick
8 0 1 0.9 2017-05-13 184394 1462758 SE 16 chrome f onclick
